Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year,Month,Sale_price
4,2,1665,3600,2022-03-28,2022,3,145000
4,2,1105,3600,2022-03-03,2022,3,56000
4,2,1105,3600,2022-11-01,2022,11,155000
2,2,944,3600,2022-11-30,2022,11,69900
3,1,1134,4200,2022-08-26,2022,8,99000
3,1,1543,7200,2022-12-13,2022,12,150000
3,1,1702,4200,2022-05-10,2022,5,190000
7,2,1568,3600,2022-11-23,2022,11,120000
4,2,1656,4800,2022-01-04,2022,1,150000
4,2,1456,4800,2022-03-24,2022,3,90000
3,1,1251,4800,2022-05-26,2022,5,138700
4,1,1141,3348,2022-10-06,2022,10,72900
2,1,761,3720,2022-05-12,2022,5,79000
2,1,1142,3348,2022-05-24,2022,5,125000
2,1,1072,3600,2022-09-14,2022,9,96000
2,1,1003,3600,2022-08-11,2022,8,75000
4,2,1555,3600,2022-05-18,2022,5,100000
3,1,1039,3600,2022-07-21,2022,7,88000
4,2,1011,3600,2022-12-15,2022,12,85000
3,2,1499,3600,2022-05-31,2022,5,70000
3,2,1851,3600,2022-12-09,2022,12,65000
5,1,1333,7200,2022-04-28,2022,4,84834
4,2,1789,3780,2022-02-11,2022,2,124000
4,1,1329,3780,2022-04-15,2022,4,70000
3,1,1289,3780,2022-11-07,2022,11,30000
4,2,1450,3600,2022-09-12,2022,9,41000
3,3,1386,3600,2022-09-20,2022,9,100000
9,1,1157,14190,2022-08-18,2022,8,70000
3,2,1459,5670,2022-06-23,2022,6,180000
4,1,1014,4000,2022-12-02,2022,12,79500
3,1,1080,5760,2022-04-26,2022,4,96000
2,1,1088,5781,2022-05-10,2022,5,42000
2,1,1196,5074,2022-06-15,2022,6,110000
4,2,1218,4800,2022-12-22,2022,12,65000
4,2,2434,5200,2022-03-31,2022,3,137500
4,2,1344,4200,2022-10-18,2022,10,51000
3,2,1459,3850,2022-06-30,2022,6,91000
4,2,1885,5200,2022-11-21,2022,11,82000
4,2,1419,3600,2022-12-14,2022,12,98000
4,2,1209,4200,2022-08-19,2022,8,105000
3,1,1055,3600,2022-01-28,2022,1,75000
2,1,961,3870,2022-07-08,2022,7,110000
2,1,847,3840,2022-03-02,2022,3,47000
3,2,1005,3600,2022-07-08,2022,7,140000
2,2,990,3600,2022-01-25,2022,1,65000
8,2,2448,4560,2022-02-03,2022,2,163000
7,2,1368,3870,2022-05-19,2022,5,120000
6,2,2826,5850,2022-07-06,2022,7,154000
4,1,1112,5400,2022-12-07,2022,12,65000
8,2,1760,3600,2022-06-27,2022,6,80500
4,2,1974,4720,2022-05-23,2022,5,220000
2,1,1172,4720,2022-07-15,2022,7,61000
4,1,1278,4760,2022-08-02,2022,8,135000
2,1,1614,4400,2022-04-27,2022,4,135000
3,1,1178,4040,2022-08-09,2022,8,88000
3,1,1177,4040,2022-10-25,2022,10,125000
3,1,1172,4000,2022-06-13,2022,6,114900
2,1,982,4800,2022-03-09,2022,3,100000
5,1,1471,7607,2022-10-20,2022,10,113000
2,1,1428,4950,2022-08-19,2022,8,108000
4,3,2109,4800,2022-02-02,2022,2,187900
3,1,1254,5120,2022-12-15,2022,12,115000
4,1,1171,4800,2022-01-05,2022,1,117000
2,1,1083,4800,2022-08-17,2022,8,145000
3,1,1409,4800,2022-10-21,2022,10,80000
2,1,1152,4800,2022-12-30,2022,12,87000
6,1,1153,4160,2022-01-19,2022,1,84900
2,2,1120,5000,2022-12-28,2022,12,125000
2,2,1343,5250,2022-04-15,2022,4,121400
3,1,903,4773,2022-05-04,2022,5,130000
4,2,1988,5080,2022-12-14,2022,12,160000
8,2,1905,5000,2022-08-26,2022,8,179000
4,2,1706,5000,2022-11-16,2022,11,125000
4,2,1181,4956,2022-07-20,2022,7,120000
8,2,1453,5289,2022-09-23,2022,9,160000
2,1,730,4920,2022-12-15,2022,12,114900
6,1,1070,4920,2022-01-06,2022,1,118000
6,2,1993,4920,2022-03-04,2022,3,115000
5,2,1874,5440,2022-11-14,2022,11,119900
3,1,1371,4956,2022-04-15,2022,4,115000
4,2,2388,5000,2022-06-23,2022,6,99000
6,2,1946,6125,2022-12-13,2022,12,100000
4,1,1188,4800,2022-03-31,2022,3,174900
4,2,1896,4200,2022-07-06,2022,7,85000
3,1,1361,4788,2022-05-06,2022,5,128500
3,1,1136,3600,2022-11-30,2022,11,174999
9,3,1870,4800,2022-05-26,2022,5,201000
4,2,2119,4375,2022-04-28,2022,4,124200
4,2,2347,5740,2022-01-11,2022,1,124000
3,1,1252,5207,2022-04-27,2022,4,105000
3,1,1252,5207,2022-12-19,2022,12,219900
4,2,2714,6255,2022-04-12,2022,4,200000
4,1,1942,3600,2022-03-02,2022,3,160000
3,2,1305,3300,2022-01-19,2022,1,167000
4,2,1627,3240,2022-05-16,2022,5,178000
4,2,1483,3600,2022-02-07,2022,2,90000
3,1,1171,3600,2022-01-04,2022,1,79000
4,1,1194,3750,2022-05-13,2022,5,120000
4,1,1194,3750,2022-11-10,2022,11,95000
9,3,2268,5080,2022-08-26,2022,8,190000
4,2,2259,6028,2022-09-20,2022,9,115000
4,2,2430,6028,2022-02-25,2022,2,144000
7,2,1452,6028,2022-12-30,2022,12,207000
4,3,1969,6302,2022-02-22,2022,2,125000
4,3,1819,4960,2022-02-21,2022,2,211000
3,3,1792,4960,2022-10-20,2022,10,135000
4,2,2102,5320,2022-07-21,2022,7,134000
3,2,1581,5040,2022-07-15,2022,7,137000
3,2,2279,4920,2022-12-16,2022,12,225000
3,2,1527,4680,2022-06-03,2022,6,113200
3,2,1527,4680,2022-11-07,2022,11,222400
4,2,2040,5670,2022-03-25,2022,3,135000
3,2,1856,4920,2022-07-13,2022,7,240000
3,1,1174,4750,2022-06-30,2022,6,97000
6,2,2745,4750,2022-06-21,2022,6,132000
3,2,1622,4960,2022-10-28,2022,10,247000
4,3,1687,4920,2022-12-21,2022,12,245000
4,2,1749,5544,2022-10-31,2022,10,235000
3,1,1456,4920,2022-12-30,2022,12,155000
3,1,958,2655,2022-04-15,2022,4,91900
4,2,2164,5842,2022-02-23,2022,2,83400
4,1,1523,4280,2022-09-08,2022,9,65000
3,1,1188,4320,2022-08-09,2022,8,60000
3,1,1290,4320,2022-09-20,2022,9,105000
5,2,1827,5705,2022-03-01,2022,3,205000
3,1,996,3600,2022-06-23,2022,6,110000
4,1,1282,4752,2022-05-26,2022,5,110000
3,2,1188,4752,2022-02-16,2022,2,45000
5,3,1550,6680,2022-05-19,2022,5,132000
10,3,2762,4572,2022-12-28,2022,12,215000
3,2,1150,5209,2022-09-20,2022,9,90000
4,2,2145,5080,2022-09-12,2022,9,95000
4,2,2387,4920,2022-07-21,2022,7,86000
4,2,2039,4484,2022-11-18,2022,11,99900
7,2,2141,4838,2022-04-27,2022,4,205000
3,2,1574,5520,2022-02-14,2022,2,204950
2,2,984,4840,2022-02-11,2022,2,110000
4,2,1573,4800,2022-04-01,2022,4,118000
4,2,1654,5400,2022-04-19,2022,4,65000
2,1,744,4800,2022-02-22,2022,2,65000
3,2,1875,4560,2022-07-18,2022,7,182500
4,2,1902,4800,2022-01-25,2022,1,135000
5,2,2276,4800,2022-06-28,2022,6,110000
4,2,1392,4914,2022-10-12,2022,10,149900
3,1,1187,5152,2022-06-29,2022,6,150000
2,2,1298,5014,2022-09-30,2022,9,114000
4,1,1375,4800,2022-04-25,2022,4,137000
3,2,1668,7050,2022-04-05,2022,4,170000
4,2,1633,7200,2022-10-26,2022,10,135000
2,2,1292,4578,2022-02-15,2022,2,95000
2,1,924,4687,2022-08-22,2022,8,55000
2,2,1456,4730,2022-04-29,2022,4,89000
6,2,1596,4620,2022-01-10,2022,1,130000
4,2,2204,4872,2022-10-26,2022,10,219900
2,1,1021,5618,2022-11-09,2022,11,60000
4,2,1359,5808,2022-02-28,2022,2,152000
4,2,1756,8272,2022-06-09,2022,6,98000
4,3,2477,8448,2022-09-16,2022,9,215000
5,2,2271,8448,2022-10-07,2022,10,163000
2,1,784,8832,2022-12-08,2022,12,92500
3,1,1204,5376,2022-12-01,2022,12,67500
3,1,957,3696,2022-06-30,2022,6,59000
3,1,1016,3760,2022-06-15,2022,6,105000
3,1,1008,3564,2022-10-21,2022,10,95000
3,2,1438,2706,2022-08-15,2022,8,80000
2,2,1211,4800,2022-08-19,2022,8,62000
6,1,1214,4800,2022-02-18,2022,2,90000
3,2,1042,4800,2022-10-04,2022,10,95000
2,1,1048,4800,2022-09-28,2022,9,121000
3,1,1015,5160,2022-06-30,2022,6,90000
2,2,1338,4680,2022-08-19,2022,8,164900
3,1,1152,4680,2022-03-17,2022,3,131000
3,2,1097,3600,2022-12-20,2022,12,185500
8,2,1845,4800,2022-11-30,2022,11,205000
3,2,1248,7560,2022-10-05,2022,10,164000
4,2,1575,4680,2022-08-18,2022,8,144100
2,2,1120,5460,2022-08-25,2022,8,139900
4,2,2130,4914,2022-12-01,2022,12,85000
3,2,1626,4914,2022-05-10,2022,5,140000
4,1,1386,4914,2022-04-15,2022,4,159900
4,2,2160,4920,2022-05-19,2022,5,105000
3,1,1242,5166,2022-05-12,2022,5,127500
4,2,1163,4960,2022-04-18,2022,4,101500
2,2,1295,5208,2022-06-23,2022,6,140000
2,2,996,4800,2022-01-24,2022,1,95000
3,1,1506,5040,2022-08-23,2022,8,89900
3,2,1389,6000,2022-09-26,2022,9,154500
4,2,1728,5710,2022-04-08,2022,4,177000
2,2,1042,4920,2022-02-17,2022,2,105000
3,2,1132,5658,2022-04-04,2022,4,122500
4,2,1980,5535,2022-10-04,2022,10,175000
3,1,1215,4800,2022-12-28,2022,12,99000
3,2,1314,5289,2022-03-04,2022,3,125000
3,1,932,5289,2022-06-20,2022,6,108000
4,1,985,5084,2022-10-21,2022,10,143000
4,2,1432,5590,2022-09-22,2022,9,185000
4,1,1090,5460,2022-04-27,2022,4,170000
4,2,1327,6000,2022-02-07,2022,2,100000
3,1,1420,5200,2022-07-01,2022,7,175000
4,2,2464,5375,2022-01-28,2022,1,169000
4,2,2001,5200,2022-03-29,2022,3,175000
4,2,1737,5200,2022-07-19,2022,7,172000
4,3,2338,10010,2022-11-19,2022,11,189900
4,2,1888,6120,2022-12-21,2022,12,130000
3,2,1402,6000,2022-04-26,2022,4,170900
3,2,923,6000,2022-11-30,2022,11,225000
6,2,1960,6200,2022-04-12,2022,4,175000
3,1,1144,8400,2022-06-06,2022,6,190000
8,2,1260,6050,2022-02-07,2022,2,192000
6,2,2290,5080,2022-06-10,2022,6,230000
6,3,2002,5080,2022-05-03,2022,5,195000
4,2,1974,4560,2022-05-11,2022,5,206000
4,2,2282,5120,2022-03-25,2022,3,186000
6,3,2631,9600,2022-04-26,2022,4,272500
6,4,2560,6350,2022-05-24,2022,5,250000
6,4,2560,6350,2022-05-25,2022,5,215000
4,2,1930,7809,2022-02-02,2022,2,184900
6,4,2623,6480,2022-06-30,2022,6,230000
4,2,2234,4800,2022-03-21,2022,3,155000
5,2,2234,4800,2022-09-06,2022,9,190000
6,2,2127,4920,2022-04-26,2022,4,195000
3,1,1026,5280,2022-10-31,2022,10,130000
6,2,2234,5320,2022-09-09,2022,9,190000
4,2,1753,5376,2022-09-09,2022,9,220000
3,2,1109,5715,2022-05-25,2022,5,197000
3,2,1227,6028,2022-05-19,2022,5,211500
3,3,2138,7980,2022-08-13,2022,8,185000
6,2,2441,5200,2022-03-25,2022,3,220000
4,2,2071,5376,2022-07-11,2022,7,260000
4,2,2328,6912,2022-04-27,2022,4,244000
5,4,2458,9822,2022-12-03,2022,12,230000
4,3,2200,6650,2022-07-05,2022,7,229000
5,3,2530,8211,2022-11-18,2022,11,278300
3,1,1436,10584,2022-03-24,2022,3,295000
6,2,2076,5610,2022-09-02,2022,9,243000
6,2,2076,5610,2022-03-15,2022,3,142500
6,4,3017,8760,2022-10-06,2022,10,276000
6,4,2394,6900,2022-11-30,2022,11,240000
5,2,2468,11160,2022-08-14,2022,8,300000
4,2,1792,4840,2022-08-19,2022,8,226100
4,2,1170,6000,2022-10-19,2022,10,260000
4,2,1447,6000,2022-09-18,2022,9,207900
10,4,2461,6360,2022-01-21,2022,1,230000
3,1,976,4428,2022-12-07,2022,12,120000
3,3,1386,6000,2022-08-09,2022,8,202000
8,3,2663,8400,2022-02-17,2022,2,270000
3,3,1392,6000,2022-11-14,2022,11,322000
2,2,1072,6000,2022-04-27,2022,4,199500
3,1,1065,6000,2022-04-26,2022,4,245000
3,1,1146,6000,2022-06-09,2022,6,256000
3,2,1092,6000,2022-07-25,2022,7,261000
4,2,2117,7200,2022-06-24,2022,6,192400
10,4,2600,7200,2022-01-31,2022,1,240000
6,2,2240,4800,2022-06-10,2022,6,228000
3,1,1272,4773,2022-04-25,2022,4,196000
3,2,1900,5106,2022-06-13,2022,6,250000
3,2,963,5060,2022-11-13,2022,11,160000
6,1,1012,5060,2022-11-17,2022,11,202000
3,1,911,5106,2022-10-20,2022,10,200000
3,1,954,5106,2022-08-05,2022,8,181000
3,2,1395,5106,2022-05-25,2022,5,265000
8,3,1129,4884,2022-01-07,2022,1,152541
8,3,1129,4884,2022-06-15,2022,6,238000
8,1,1074,4914,2022-02-28,2022,2,177000
3,1,1068,4800,2022-05-17,2022,5,152500
3,1,1054,4800,2022-10-03,2022,10,172000
2,1,787,4800,2022-10-26,2022,10,155040
4,2,2190,4800,2022-04-28,2022,4,190000
8,1,1146,7680,2022-01-31,2022,1,175000
2,1,1114,4800,2022-08-15,2022,8,185000
3,1,1025,4800,2022-12-22,2022,12,200000
10,3,2014,4800,2022-09-27,2022,9,210000
3,1,1150,4800,2022-10-10,2022,10,199900
3,2,1291,4687,2022-05-26,2022,5,276000
3,1,1404,4800,2022-10-21,2022,10,230000
12,1,1407,4800,2022-01-18,2022,1,200000
6,2,2352,5200,2022-10-31,2022,10,250000
8,2,1621,5200,2022-01-10,2022,1,175000
6,2,1205,5080,2022-03-22,2022,3,232000
3,2,1127,5120,2022-05-09,2022,5,195000
3,2,1270,5120,2022-09-19,2022,9,245000
4,2,1504,5120,2022-05-21,2022,5,205000
3,1,1051,5120,2022-07-18,2022,7,201600
2,2,896,5120,2022-05-05,2022,5,155000
3,2,1480,5120,2022-09-27,2022,9,225000
3,1,1212,5120,2022-05-16,2022,5,260000
8,2,2068,7620,2022-01-04,2022,1,190000
3,2,1426,5080,2022-04-20,2022,4,199000
3,1,1256,7000,2022-12-27,2022,12,185000
2,1,985,7000,2022-04-20,2022,4,222000
3,2,1432,7000,2022-05-05,2022,5,230000
4,2,1238,6936,2022-08-03,2022,8,215000
4,2,1494,6800,2022-07-08,2022,7,234000
3,1,948,6800,2022-01-19,2022,1,140000
3,1,928,6800,2022-06-15,2022,6,165000
3,1,1008,6800,2022-12-22,2022,12,160000
10,2,1589,5080,2022-01-27,2022,1,133000
10,2,1589,5080,2022-11-21,2022,11,215000
3,2,1390,5916,2022-10-24,2022,10,190000
3,2,1148,7020,2022-04-27,2022,4,215000
4,2,960,4800,2022-01-21,2022,1,160000
5,3,2250,4800,2022-06-16,2022,6,158000
3,2,1334,5000,2022-06-23,2022,6,269000
3,1,1389,5000,2022-06-03,2022,6,192800
5,3,1849,5040,2022-08-04,2022,8,200000
3,1,1038,6000,2022-04-11,2022,4,167500
2,1,1032,5200,2022-12-13,2022,12,160000
3,2,1528,6500,2022-07-20,2022,7,240000
2,3,970,5400,2022-01-20,2022,1,148000
3,2,997,5400,2022-07-18,2022,7,122500
3,2,1366,4800,2022-07-13,2022,7,225000
5,2,1924,6360,2022-04-20,2022,4,285000
3,2,2058,7200,2022-06-24,2022,6,255000
6,3,2200,5160,2022-09-12,2022,9,155000
3,1,1088,4920,2022-10-07,2022,10,145900
3,2,1176,4920,2022-11-23,2022,11,159900
2,1,694,4920,2022-08-15,2022,8,112500
8,2,922,4920,2022-08-01,2022,8,229000
4,2,1280,5160,2022-10-21,2022,10,172500
3,1,1339,5400,2022-05-13,2022,5,190000
3,1,1062,4920,2022-05-11,2022,5,135000
6,2,1108,6063,2022-03-17,2022,3,125000
6,2,1108,6063,2022-07-12,2022,7,199900
4,2,1490,6191,2022-11-17,2022,11,215000
4,1,1124,6480,2022-03-31,2022,3,140000
3,2,1374,5330,2022-12-02,2022,12,145000
3,2,1221,4879,2022-09-14,2022,9,180000
3,3,1471,5330,2022-10-06,2022,10,235000
3,1,1299,4995,2022-12-28,2022,12,135000
3,2,1212,4920,2022-12-01,2022,12,153000
3,1,1265,5330,2022-08-02,2022,8,173000
4,2,1942,5460,2022-01-24,2022,1,168000
4,2,1904,4920,2022-03-22,2022,3,145000
2,2,754,5453,2022-08-08,2022,8,81600
4,2,1534,4920,2022-06-28,2022,6,185000
3,2,1600,5376,2022-07-07,2022,7,220000
3,1,1406,4995,2022-07-01,2022,7,183500
6,2,1382,4715,2022-03-29,2022,3,160000
2,1,1452,5400,2022-11-30,2022,11,177000
4,2,1900,4800,2022-04-08,2022,4,151500
2,2,1231,4800,2022-05-04,2022,5,160000
2,1,1145,5040,2022-06-08,2022,6,130000
3,3,1816,5040,2022-08-31,2022,8,280000
3,3,2460,4800,2022-12-30,2022,12,199000
3,2,1656,5520,2022-08-15,2022,8,220000
4,2,1389,4800,2022-06-21,2022,6,180000
4,4,2020,4920,2022-03-14,2022,3,210000
3,2,1389,4920,2022-04-22,2022,4,195000
4,2,1994,5217,2022-07-21,2022,7,249000
2,1,936,4551,2022-10-04,2022,10,132000
6,1,1318,4551,2022-04-04,2022,4,175000
2,2,1220,4551,2022-02-28,2022,2,163000
3,2,1561,4551,2022-05-26,2022,5,132500
4,2,2347,5863,2022-01-26,2022,1,160000
3,2,1300,5400,2022-04-11,2022,4,145000
2,2,1384,4920,2022-12-01,2022,12,168000
3,2,1341,7320,2022-12-05,2022,12,205000
6,2,2352,4800,2022-06-17,2022,6,190000
8,3,2410,7150,2022-01-24,2022,1,195000
3,2,2217,6250,2022-09-02,2022,9,180000
3,2,1755,5160,2022-05-31,2022,5,181000
3,2,1657,5160,2022-06-16,2022,6,159900
4,2,1192,5160,2022-02-15,2022,2,135000
4,4,2973,7740,2022-05-16,2022,5,118000
4,1,1182,4800,2022-02-25,2022,2,158000
2,2,1163,4800,2022-07-12,2022,7,120000
4,2,1624,4800,2022-02-11,2022,2,121400
4,2,2051,4800,2022-10-06,2022,10,209900
6,3,2498,5160,2022-08-24,2022,8,171000
3,2,1847,4800,2022-11-23,2022,11,139900
6,2,2616,4800,2022-09-14,2022,9,155000
8,3,1371,4800,2022-02-03,2022,2,154000
3,3,2144,4800,2022-02-24,2022,2,200000
2,1,1106,4280,2022-08-23,2022,8,135000
6,3,3104,5160,2022-01-04,2022,1,200000
4,2,2422,5160,2022-04-15,2022,4,200000
3,1,1320,5520,2022-06-18,2022,6,110000
3,1,982,4260,2022-02-23,2022,2,100000
4,2,1520,4840,2022-02-23,2022,2,110000
3,1,1113,4840,2022-12-08,2022,12,145300
6,2,2464,4840,2022-01-19,2022,1,196000
6,4,2841,4840,2022-12-29,2022,12,211000
4,2,2083,3840,2022-07-01,2022,7,110000
3,1,1033,5600,2022-04-12,2022,4,85000
4,3,2085,5175,2022-04-14,2022,4,186000
3,1,956,3800,2022-07-28,2022,7,104000
4,2,1765,4680,2022-02-21,2022,2,160000
3,2,1288,4800,2022-07-18,2022,7,147000
4,2,1600,5880,2022-03-25,2022,3,135000
3,2,1324,4800,2022-10-18,2022,10,152000
3,3,1535,4720,2022-06-03,2022,6,173500
3,2,1758,4720,2022-10-11,2022,10,110000
6,2,1964,4725,2022-09-16,2022,9,150000
2,1,1053,5040,2022-07-09,2022,7,102000
5,2,2380,4320,2022-12-15,2022,12,120000
3,2,1934,4640,2022-07-22,2022,7,60000
3,2,1848,7920,2022-05-13,2022,5,115000
7,2,1493,7560,2022-10-27,2022,10,175000
7,3,1483,5280,2022-09-07,2022,9,199000
4,2,1682,5320,2022-03-07,2022,3,93000
4,2,1682,5320,2022-12-22,2022,12,110000
3,1,912,4800,2022-08-19,2022,8,93800
3,2,1346,4800,2022-02-07,2022,2,145000
3,1,1168,4800,2022-10-14,2022,10,120000
2,3,1382,4800,2022-08-19,2022,8,180000
4,2,2142,4800,2022-11-04,2022,11,104500
4,2,1654,5600,2022-09-13,2022,9,149500
4,2,2202,5160,2022-05-26,2022,5,115000
4,2,2380,5160,2022-05-24,2022,5,125000
4,2,1828,6489,2022-03-01,2022,3,132500
4,2,2172,4800,2022-06-13,2022,6,229900
6,2,1470,4680,2022-03-16,2022,3,160000
4,2,1900,4800,2022-04-28,2022,4,198000
4,3,1775,4797,2022-09-26,2022,9,230000
4,2,2700,8064,2022-07-21,2022,7,155000
2,1,1009,5040,2022-10-11,2022,10,137000
3,1,822,5040,2022-06-07,2022,6,55000
5,2,2656,5680,2022-04-28,2022,4,75000
4,2,1720,4375,2022-04-28,2022,4,73900
12,2,1720,4375,2022-01-24,2022,1,70000
5,1,1484,4305,2022-08-16,2022,8,115000
4,2,2236,4500,2022-11-04,2022,11,55000
3,1,1656,3870,2022-11-09,2022,11,130000
6,1,1479,3870,2022-03-17,2022,3,59000
8,2,1343,3300,2022-02-28,2022,2,45000
3,2,1741,5406,2022-11-03,2022,11,70000
4,1,1403,4140,2022-08-05,2022,8,59000
6,1,1472,5868,2022-10-06,2022,10,155000
5,2,1653,5705,2022-04-29,2022,4,55000
4,1,1414,4320,2022-12-27,2022,12,105000
13,3,1933,4320,2022-02-23,2022,2,58900
3,1,1138,3564,2022-03-22,2022,3,103000
4,1,1241,3465,2022-06-17,2022,6,59900
4,1,1638,4953,2022-02-04,2022,2,114900
4,2,1809,4320,2022-03-25,2022,3,65000
3,2,1929,4320,2022-06-03,2022,6,99900
7,3,1632,4320,2022-05-23,2022,5,170000
4,2,1572,3600,2022-05-19,2022,5,55000
5,2,2068,5400,2022-03-09,2022,3,46000
6,2,2404,4920,2022-08-22,2022,8,37000
3,1,1374,4320,2022-04-01,2022,4,80000
6,2,1614,4680,2022-02-16,2022,2,50000
2,1,1578,4680,2022-05-09,2022,5,60000
4,3,1354,4440,2022-11-21,2022,11,115000
8,2,1626,5920,2022-09-22,2022,9,98825
4,1,1202,4884,2022-12-21,2022,12,87000
3,2,1602,4905,2022-06-30,2022,6,75000
3,3,1566,4142,2022-06-28,2022,6,155000
2,1,1212,4360,2022-04-08,2022,4,56000
8,2,2006,3270,2022-01-21,2022,1,75000
8,2,1938,4142,2022-02-17,2022,2,100000
3,2,1579,3600,2022-03-31,2022,3,75000
4,2,1978,3750,2022-05-25,2022,5,90000
4,2,2162,5000,2022-04-12,2022,4,60000
6,2,1192,3750,2022-01-28,2022,1,39000
3,1,1231,4625,2022-10-19,2022,10,87500
4,2,1504,3300,2022-02-03,2022,2,65000
9,1,1554,3600,2022-07-25,2022,7,67500
4,2,1961,5000,2022-08-02,2022,8,50000
3,2,1671,4920,2022-06-22,2022,6,58000
4,2,1918,2904,2022-06-10,2022,6,59000
3,2,1838,5684,2022-07-19,2022,7,40000
3,1,1233,4375,2022-09-14,2022,9,55000
6,1,1616,3600,2022-05-20,2022,5,65000
4,2,2698,4280,2022-12-20,2022,12,71500
4,1,1164,4200,2022-05-20,2022,5,50000
4,2,1528,3750,2022-07-15,2022,7,65000
8,2,1860,4280,2022-02-24,2022,2,85000
4,2,1272,4000,2022-02-10,2022,2,110000
4,3,2930,4445,2022-11-28,2022,11,119000
4,2,1657,3750,2022-12-07,2022,12,73500
8,3,1632,3750,2022-11-30,2022,11,108000
6,1,1061,4800,2022-02-02,2022,2,61000
4,2,2026,4750,2022-11-30,2022,11,137500
5,1,1387,4375,2022-03-25,2022,3,58000
4,2,2222,4560,2022-12-29,2022,12,100000
5,3,2256,4000,2022-01-21,2022,1,75000
4,2,1311,4000,2022-11-07,2022,11,52000
4,1,1577,4500,2022-06-13,2022,6,100000
4,3,1485,7500,2022-08-23,2022,8,175000
4,1,1436,3600,2022-05-13,2022,5,72000
4,1,1671,3600,2022-02-04,2022,2,75500
4,2,2224,3600,2022-08-24,2022,8,65000
3,1,1167,4800,2022-04-25,2022,4,80000
4,1,1355,3750,2022-04-20,2022,4,61000
5,1,1518,3750,2022-05-20,2022,5,69900
6,2,1413,3750,2022-03-18,2022,3,45000
6,2,2587,7500,2022-10-28,2022,10,65000
9,3,2428,7205,2022-01-14,2022,1,250000
4,2,2282,5000,2022-11-18,2022,11,91000
4,2,2109,3840,2022-07-07,2022,7,96000
4,2,2086,3840,2022-10-20,2022,10,96000
7,2,1507,3942,2022-11-01,2022,11,136000
4,2,1734,3390,2022-12-05,2022,12,99000
6,1,1046,3600,2022-02-03,2022,2,67000
4,2,1918,4880,2022-04-26,2022,4,93500
4,2,2330,4800,2022-07-05,2022,7,90000
4,2,2178,5043,2022-07-11,2022,7,60000
4,2,2260,4800,2022-03-18,2022,3,270000
6,1,2064,4920,2022-03-21,2022,3,65000
4,2,2223,4250,2022-09-09,2022,9,78000
4,2,2340,3600,2022-07-26,2022,7,90000
4,2,2021,4920,2022-05-26,2022,5,88000
2,1,1236,3600,2022-12-30,2022,12,67500
4,2,2392,4800,2022-09-21,2022,9,130000
14,2,2091,7440,2022-07-25,2022,7,139900
6,2,1746,3750,2022-08-12,2022,8,78000
8,2,2182,3480,2022-02-22,2022,2,105000
4,2,2208,6000,2022-07-08,2022,7,125000
2,1,968,4960,2022-06-13,2022,6,72500
9,6,6014,11220,2022-02-28,2022,2,1050000
5,4,1555,3600,2022-11-10,2022,11,385000
7,5,5210,8400,2022-02-03,2022,2,860000
5,5,3249,8400,2022-08-24,2022,8,636000
5,5,2991,4800,2022-02-15,2022,2,677000
4,2,2468,4120,2022-10-26,2022,10,480000
4,2,2156,4800,2022-08-11,2022,8,410000
9,3,3276,4800,2022-06-02,2022,6,380000
3,2,2592,4800,2022-06-29,2022,6,585000
3,3,2221,4800,2022-03-11,2022,3,610000
4,3,3507,8400,2022-04-28,2022,4,650000
4,4,2626,7200,2022-03-09,2022,3,751500
9,4,2585,6720,2022-06-29,2022,6,725000
4,5,3545,7200,2022-10-31,2022,10,999000
4,3,2524,6000,2022-07-27,2022,7,640000
3,2,1944,5880,2022-10-26,2022,10,487500
9,4,3335,6000,2022-11-17,2022,11,770000
3,4,3328,219978,2022-08-18,2022,8,2500000
5,3,2744,4800,2022-10-26,2022,10,415000
3,2,1460,4800,2022-06-03,2022,6,400000
3,1,1490,4800,2022-02-18,2022,2,330000
4,3,2183,5080,2022-09-30,2022,9,400000
4,2,2430,5080,2022-08-01,2022,8,405000
3,2,1884,6650,2022-12-13,2022,12,400000
6,2,2601,5400,2022-06-04,2022,6,360000
6,3,3105,4800,2022-03-30,2022,3,430000
3,1,1382,5400,2022-10-20,2022,10,263800
3,1,1250,3640,2022-01-20,2022,1,230000
4,3,1737,3600,2022-11-07,2022,11,249000
4,1,1749,2400,2022-03-11,2022,3,271500
5,2,1670,3600,2022-03-16,2022,3,280000
2,3,2440,4800,2022-03-07,2022,3,310000
4,2,2162,4800,2022-06-08,2022,6,285000
3,0,1575,5040,2022-09-15,2022,9,193000
13,3,3200,3600,2022-01-26,2022,1,430000
3,3,2326,4800,2022-11-15,2022,11,355000
6,2,2788,7200,2022-04-01,2022,4,434000
5,3,1887,3600,2022-11-10,2022,11,319000
4,2,1961,3600,2022-07-28,2022,7,335000
4,2,1830,3600,2022-10-31,2022,10,347900
3,2,1372,5400,2022-10-19,2022,10,385000
4,3,1287,3600,2022-09-27,2022,9,252000
4,3,2409,5400,2022-06-08,2022,6,410000
3,1,1317,3600,2022-06-01,2022,6,320000
3,2,1725,4896,2022-05-11,2022,5,320000
3,1,1042,3600,2022-09-09,2022,9,225900
5,2,2325,3600,2022-01-14,2022,1,360000
5,2,1488,3600,2022-01-14,2022,1,375000
4,2,2106,3600,2022-09-07,2022,9,299900
